stamp_sec,actual_loop_dt,control_update_dt,ref_idx,x,y,yaw,vx,vy,yaw_rate,ax,xr,yr,psi_ref,kappa_ref,v_ref,e_longitudinal,e_lateral,e_heading,steering_rad,steering_norm,accel_cmd,throttle,brake,f_resist,f_required
1776071424.0,0.10000000149011612,0.10000000149011612,56.0,-373.1558837890625,117.1606216430664,-1.2066874504089355,2.3474221229553223,0.00493342662230134,-0.009739999659359455,1.670419454574585,-373.8241271972656,116.95503997802734,-1.2723283767700195,-6.872084486531094e-05,2.998617649078369,8.881784197001252e-16,0.6991295218467712,0.06564100086688995,-0.52901291847229,0.8660058975219727,3.371999979019165,1.0,0.0,71.32860565185547,6815.32861328125
1776071424.0,0.10000000149011612,0.10000000149011612,56.0,-373.0646057128906,116.93099975585938,-1.2054107189178467,2.6157569885253906,-0.02569456771016121,-0.014109999872744083,3.3469040393829346,-373.7516784667969,116.71961975097656,-1.2723283767700195,-4.144207196077332e-05,2.998617649078369,-5.329070518200751e-15,0.718847393989563,0.06691772490739822,-0.5172602534294128,0.8467665910720825,2.9093291759490967,0.8787604570388794,0.0,74.70182037353516,5893.3603515625
1776071424.0,0.10000000149011612,0.10000000149011612,56.0,-372.9620361328125,116.67122650146484,-1.2046802043914795,2.9427266120910645,-0.020151996985077858,-0.00860000029206276,3.4937052726745605,-373.6697998046875,116.45347595214844,-1.2723278999328613,-3.2196432584896684e-05,2.998617649078369,-9.103828801926284e-15,0.7405080199241638,0.06764767318964005,-0.496141254901886,0.812194287776947,1.0748460292816162,0.3177528381347656,0.0,78.91295623779297,2228.60498046875
1776071424.0,0.10000000149011612,0.10000000149011612,57.0,-372.7188415527344,116.05793762207031,-1.20391845703125,3.635896921157837,-0.028886418789625168,-0.011110000312328339,2.8385543823242188,-373.4764099121094,115.82486724853516,-1.2723278999328613,-3.37641395162791e-05,2.9985976219177246,-2.0539125955565396e-15,0.7926057577133179,0.06840941309928894,-0.4655936658382416,0.7621871829032898,-3.072662115097046,0.0,0.44093742966651917,88.20679473876953,-6057.11767578125
1776071424.0,0.10000000149011612,0.10000000149011612,58.0,-372.4353332519531,115.35271453857422,-1.2032825946807861,3.758986711502075,-0.01352876890450716,-0.0058200000785291195,-2.7748255729675293,-373.2536926269531,115.1009521484375,-1.2723468542099,-8.719263860257342e-05,2.99857759475708,5.578870698741412e-15,0.8562220335006714,0.06906431168317795,-0.48092466592788696,0.7872843742370605,-4.030470371246338,0.0,0.5712834000587463,89.90919494628906,-7971.03173828125
1776071424.0,0.10000000149011612,0.10000000149011612,58.0,-372.30535888671875,115.03119659423828,-1.2027980089187622,3.1898255348205566,-0.009355834685266018,0.0023300000466406345,-6.823404788970947,-373.152099609375,114.77070617675781,-1.2723468542099,-0.00011737213935703039,2.99857759475708,8.604228440844963e-16,0.8858984708786011,0.0695488452911377,-0.5360029935836792,0.8774488568305969,-0.8692700266838074,0.0,0.1280980110168457,82.16889953613281,-1656.3712158203125
1776071424.0,0.0999910831451416,0.10000000149011612,58.0,-372.1239318847656,114.57594299316406,-1.2020914554595947,1.9394057989120483,-0.032552413642406464,-0.010579999536275864,-2.4696826934814453,-373.008544921875,114.30389404296875,-1.2724459171295166,-0.00020435046462807804,2.99857759475708,4.829470157119431e-15,0.9255075454711914,0.0703544095158577,-0.6058161854743958,0.9917345643043518,3.371999979019165,1.0,0.0,66.3424072265625,6810.34228515625
1776071424.0,0.10000000149011612,0.10000000149011612,59.0,-372.05474853515625,114.40091705322266,-1.2010033130645752,1.8242233991622925,0.0006581633351743221,0.003590000094845891,-1.756875991821289,-372.9533996582031,114.12456512451172,-1.2724459171295166,-0.0002396262570982799,2.9985575675964355,1.2212453270876722e-15,0.940161406993866,0.0714426040649414,-0.6108652353286743,1.0,3.371999979019165,1.0,0.0,64.96602630615234,6808.9658203125
1776071424.0,0.10000000149011612,0.10000000149011612,59.0,-371.91925048828125,114.0693130493164,-1.2001919746398926,1.8563520908355713,-0.015656154602766037,-0.026650000363588333,1.93705415725708,-372.8485107421875,113.78353881835938,-1.2724459171295166,-0.000306707457639277,2.9985575675964355,4.9960036108132044e-15,0.9722099304199219,0.07225394994020462,-0.6108652353286743,1.0,3.371999979019165,1.0,0.0,65.34857177734375,6809.3486328125
1776071424.0,0.10000000149011612,0.10000000149011612,59.0,-371.84515380859375,113.88488006591797,-1.199038028717041,2.1253418922424316,-0.004499352537095547,-0.0034000000450760126,3.080090045928955,-372.7904357910156,113.59446716308594,-1.2727159261703491,-0.00037605719990096986,2.9985575675964355,1.2656542480726785e-14,0.9888594746589661,0.0736779049038887,-0.6108652353286743,1.0,3.371999979019165,1.0,0.0,68.59326934814453,6812.59326171875
